rpm,engine_temp,oil_temp,oil_pressure,fuel_flow,manifold_pressure,exhaust_gas_temp,vibration,engine_load,altitude,ambient_temp,throttle,temperature_rate,vibration_rate,oil_pressure_rate,residual_engine_temp,residual_oil_pressure,residual_vibration,residual_exhaust_gas_temp,composite_residual_norm,fault_class
4339.0,175.15,157.87,1.93,17.09,23.88,756.1,1.55,64.1,13973.0,22.5,58.8,0.0,-48.0,0.0,71.75,-1.88,-0.05,-0.1,18.06,OVERHEATING
4337.9,175.15,157.87,1.93,17.1,23.95,756.7,1.66,64.6,13973.0,22.5,58.8,0.0,30.0,6.0,71.55,-1.88,0.06,-0.4,18.04,OVERHEATING
4335.3,175.15,157.87,1.93,17.09,23.87,756.9,1.61,64.3,13973.0,22.5,58.8,0.0,36.0,-12.0,71.65,-1.88,0.01,0.3,18.04,OVERHEATING
4333.0,175.15,157.87,1.94,17.01,23.88,757.3,1.61,64.5,13973.0,22.5,58.8,0.0,18.0,0.0,71.65,-1.87,0.01,0.4,18.04,OVERHEATING
4333.7,175.15,157.87,1.95,16.93,23.92,756.8,1.61,64.5,13973.0,22.5,58.8,0.0,6.0,12.0,71.65,-1.86,0.01,-0.1,18.03,OVERHEATING
4335.6,175.15,157.87,1.93,17.19,23.87,756.4,1.62,64.4,13973.0,22.5,58.8,0.0,6.0,6.0,71.65,-1.88,0.02,-0.3,18.05,OVERHEATING
4333.5,175.15,157.87,1.93,17.1,23.9,756.6,1.63,64.2,13973.0,22.5,58.8,0.0,36.0,0.0,71.65,-1.88,0.03,0.2,18.04,OVERHEATING
4935.1,175.15,159.12,2.09,28.48,34.55,780.0,1.77,77.1,3042.0,15.0,72.8,0.0,-24.0,-6.0,80.35,-2.25,-0.03,-0.1,20.43,OVERHEATING
4936.4,175.15,159.12,2.09,28.6,34.58,779.8,1.8,77.4,3042.0,15.0,72.8,0.0,24.0,12.0,80.25,-2.25,0.0,-0.8,20.42,OVERHEATING
4935.2,175.15,159.13,2.06,28.48,34.56,780.1,1.8,76.8,3042.0,15.0,72.8,0.0,-12.0,-12.0,80.35,-2.28,0.0,0.5,20.48,OVERHEATING
4932.6,175.15,159.13,2.1,28.48,34.65,780.1,1.8,77.0,3042.0,15.0,72.8,0.0,-12.0,6.0,80.35,-2.24,0.0,0.1,20.43,OVERHEATING
4936.7,175.15,159.13,2.08,28.54,34.58,778.8,1.82,77.4,3042.0,15.0,72.8,0.0,0.0,6.0,80.25,-2.26,0.02,-1.8,20.43,OVERHEATING
4937.5,175.15,159.13,2.07,28.56,34.63,779.3,1.76,76.7,3042.0,15.0,72.8,0.0,12.0,-12.0,80.35,-2.27,-0.04,-0.2,20.47,OVERHEATING
4932.8,175.15,159.13,2.08,28.41,34.59,779.3,1.76,77.2,3042.0,15.0,72.8,0.0,-60.0,0.0,80.35,-2.26,-0.04,-1.0,20.44,OVERHEATING
4935.2,175.15,159.13,2.09,28.52,34.63,780.1,1.81,76.9,3042.0,15.0,72.8,0.0,-6.0,0.0,80.35,-2.25,0.01,0.3,20.45,OVERHEATING
4937.5,175.15,159.13,2.09,28.59,34.68,779.5,1.75,77.0,3042.0,15.0,72.8,0.0,0.0,0.0,80.35,-2.25,-0.05,-0.5,20.44,OVERHEATING
4938.5,175.15,159.13,2.09,28.52,34.64,779.3,1.75,77.0,3042.0,15.0,72.8,0.0,-36.0,0.0,80.35,-2.25,-0.05,-0.7,20.43,OVERHEATING
4935.1,175.15,159.13,2.08,28.44,34.58,778.7,1.83,77.0,3042.0,15.0,72.8,0.0,12.0,0.0,80.35,-2.26,0.03,-1.3,20.44,OVERHEATING
4934.7,175.15,159.13,2.09,28.5,34.53,778.7,1.78,77.1,3042.0,15.0,72.8,0.0,6.0,0.0,80.35,-2.25,-0.02,-1.4,20.43,OVERHEATING
4934.5,175.15,159.13,2.08,28.46,34.61,778.8,1.81,77.5,3042.0,15.0,72.8,0.0,6.0,-6.0,80.25,-2.26,0.01,-2.0,20.43,OVERHEATING
4938.1,175.15,159.13,2.09,28.41,34.53,779.6,1.75,77.4,3042.0,15.0,72.8,0.0,-30.0,18.0,80.25,-2.25,-0.05,-1.0,20.42,OVERHEATING
4937.5,175.15,159.13,2.1,28.5,34.57,780.2,1.78,77.4,3042.0,15.0,72.8,0.0,-12.0,0.0,80.25,-2.24,-0.02,-0.4,20.42,OVERHEATING
5202.5,175.15,159.13,2.15,26.83,30.5,792.1,1.87,83.0,8241.0,5.4,79.0,0.0,-12.0,-6.0,82.85,-2.41,-0.02,-0.4,21.19,OVERHEATING
5203.2,175.15,159.13,2.14,26.97,30.55,792.6,1.9,82.7,8241.0,5.4,79.0,0.0,-6.0,-18.0,82.95,-2.42,0.01,0.6,21.21,OVERHEATING
5202.8,175.15,159.13,2.16,26.97,30.48,792.3,1.89,82.4,8241.0,5.4,79.0,0.0,-6.0,6.0,82.95,-2.4,0.0,0.8,21.19,OVERHEATING
5201.9,175.15,159.13,2.15,26.89,30.5,792.9,1.9,83.0,8241.0,5.4,79.0,0.0,0.0,0.0,82.85,-2.41,0.01,0.4,21.19,OVERHEATING
5202.1,175.15,159.13,2.15,27.0,30.54,793.1,1.94,82.6,8241.0,5.4,79.0,0.0,30.0,6.0,82.95,-2.41,0.05,1.3,21.2,OVERHEATING
5201.1,175.15,159.13,2.14,27.03,30.57,792.0,1.88,82.6,8241.0,5.4,79.0,0.0,0.0,0.0,82.95,-2.42,-0.01,0.2,21.21,OVERHEATING
5203.4,175.15,159.13,2.14,26.95,30.47,791.8,1.86,82.9,8241.0,5.4,79.0,0.0,-30.0,-6.0,82.85,-2.42,-0.03,-0.5,21.2,OVERHEATING
5201.6,175.15,159.13,2.15,27.0,30.51,791.3,1.88,82.9,8241.0,5.4,79.0,0.0,-18.0,6.0,82.85,-2.41,-0.01,-1.0,21.19,OVERHEATING
5201.1,175.15,159.13,2.15,26.9,30.48,791.2,1.92,82.3,8241.0,5.4,79.0,0.0,42.0,6.0,82.95,-2.41,0.03,-0.2,21.2,OVERHEATING
5204.2,175.15,159.13,2.15,26.89,30.51,792.8,1.9,82.8,8241.0,5.4,79.0,0.0,6.0,6.0,82.85,-2.41,0.01,0.6,21.19,OVERHEATING
5205.3,175.15,159.13,2.15,26.9,30.49,792.8,1.92,82.5,8241.0,5.4,79.0,0.0,42.0,0.0,82.95,-2.41,0.03,1.1,21.2,OVERHEATING
5205.0,175.15,159.13,2.15,26.95,30.52,793.1,1.9,83.0,8241.0,5.4,79.0,0.0,18.0,0.0,82.85,-2.41,0.01,0.6,21.19,OVERHEATING
5203.9,175.15,159.13,2.14,26.98,30.51,792.5,1.91,82.7,8241.0,5.4,79.0,0.0,6.0,0.0,82.95,-2.42,0.02,0.5,21.21,OVERHEATING
5200.5,175.15,159.13,2.15,26.94,30.39,792.1,1.85,82.5,8241.0,5.4,79.0,0.0,-24.0,-6.0,82.95,-2.41,-0.04,0.4,21.2,OVERHEATING
5202.8,175.15,159.13,2.14,26.98,30.51,791.9,1.84,82.9,8241.0,5.4,79.0,0.0,-36.0,-6.0,82.85,-2.42,-0.05,-0.4,21.2,OVERHEATING
4124.0,175.15,159.13,1.89,19.46,28.88,747.9,1.52,59.6,6963.0,28.1,54.0,0.0,-6.0,18.0,74.65,-1.86,-0.02,0.7,18.68,OVERHEATING
4127.2,175.15,159.13,1.89,19.38,28.9,747.2,1.53,60.1,6963.0,28.1,54.0,0.0,24.0,6.0,74.55,-1.86,-0.01,-0.8,18.67,OVERHEATING
4129.1,175.15,159.13,1.88,19.43,28.91,747.8,1.53,59.8,6963.0,28.1,54.0,0.0,6.0,0.0,74.55,-1.87,-0.01,0.2,18.68,OVERHEATING
4127.1,175.15,159.13,1.87,19.5,28.91,747.6,1.57,60.0,6963.0,28.1,54.0,0.0,24.0,0.0,74.55,-1.88,0.03,-0.3,18.68,OVERHEATING
4122.7,175.15,159.13,1.9,19.41,28.87,747.4,1.5,60.2,6963.0,28.1,54.0,0.0,-12.0,12.0,74.45,-1.85,-0.04,-0.8,18.65,OVERHEATING
4125.2,175.15,159.13,1.89,19.5,28.99,747.0,1.56,60.0,6963.0,28.1,54.0,0.0,18.0,12.0,74.55,-1.86,0.02,-0.9,18.67,OVERHEATING
4124.4,175.15,159.13,1.87,19.48,28.93,747.4,1.51,59.7,6963.0,28.1,54.0,0.0,0.0,6.0,74.55,-1.88,-0.03,0.0,18.68,OVERHEATING
4125.9,175.15,159.13,1.89,19.45,28.93,746.5,1.5,59.8,6963.0,28.1,54.0,0.0,-6.0,12.0,74.55,-1.86,-0.04,-1.1,18.67,OVERHEATING
4123.7,175.15,159.13,1.87,19.51,28.92,746.6,1.52,59.8,6963.0,28.1,54.0,0.0,6.0,0.0,74.55,-1.88,-0.02,-1.0,18.68,OVERHEATING
4125.1,175.15,159.13,1.89,19.59,28.9,746.7,1.55,60.0,6963.0,28.1,54.0,0.0,12.0,-12.0,74.55,-1.86,0.01,-1.2,18.67,OVERHEATING
4123.4,175.15,159.13,1.87,19.44,28.93,746.6,1.54,59.8,6963.0,28.1,54.0,0.0,48.0,0.0,74.55,-1.88,0.0,-1.0,18.68,OVERHEATING
4123.5,175.15,159.13,1.88,19.54,28.93,747.0,1.52,60.0,6963.0,28.1,54.0,0.0,0.0,-6.0,74.55,-1.87,-0.02,-0.9,18.68,OVERHEATING
4125.1,175.15,159.13,1.87,19.48,28.98,747.3,1.55,60.0,6963.0,28.1,54.0,0.0,12.0,-12.0,74.55,-1.88,0.01,-0.6,18.68,OVERHEATING
4125.7,175.15,159.13,1.87,19.45,28.89,747.4,1.61,60.3,6963.0,28.1,54.0,0.0,48.0,-6.0,74.45,-1.88,0.07,-1.0,18.67,OVERHEATING
4125.9,175.15,159.13,1.88,19.42,28.9,748.3,1.5,60.0,6963.0,28.1,54.0,0.0,-42.0,6.0,74.55,-1.87,-0.04,0.4,18.68,OVERHEATING
3868.6,175.38,144.9,2.1,17.57,27.23,743.2,1.48,54.4,8219.0,11.1,48.1,663.42,-18.0,-30.0,95.48,-1.94,0.02,0.5,21.04,OVERHEATING
3869.0,175.51,145.0,2.09,17.7,27.22,743.2,1.48,54.6,8219.0,11.1,48.1,472.04,0.0,-30.0,95.61,-1.94,0.02,0.2,21.07,OVERHEATING
3867.4,175.62,145.1,2.09,17.57,27.12,744.0,1.41,55.1,8219.0,11.1,48.1,297.91,-36.0,-18.0,95.62,-1.94,-0.05,0.2,21.09,OVERHEATING
3870.3,175.69,145.3,2.09,17.53,27.13,743.8,1.43,54.8,8219.0,11.1,48.1,151.47,-24.0,-18.0,95.69,-1.94,-0.03,0.5,21.12,OVERHEATING
3870.8,175.74,145.4,2.08,17.7,27.26,743.6,1.44,54.4,8219.0,11.1,48.1,23.14,-18.0,-24.0,95.84,-1.96,-0.02,0.9,21.16,OVERHEATING
3872.9,175.76,145.6,2.1,17.76,27.29,743.3,1.41,54.9,8219.0,11.1,48.1,-76.79,-30.0,-18.0,95.76,-1.93,-0.05,-0.2,21.16,OVERHEATING
3872.6,175.77,145.7,2.08,17.71,27.21,743.5,1.45,54.6,8219.0,11.1,48.1,-143.13,18.0,-24.0,95.87,-1.95,-0.01,0.5,21.2,OVERHEATING
3870.4,175.76,145.9,2.07,17.74,27.26,743.4,1.46,54.6,8219.0,11.1,48.1,-174.57,-6.0,-30.0,95.86,-1.96,0.0,0.4,21.23,OVERHEATING
3870.7,175.74,146.1,2.09,17.68,27.14,743.1,1.46,54.8,8219.0,11.1,48.1,-164.42,-12.0,-12.0,95.74,-1.94,0.0,-0.2,21.22,OVERHEATING
3872.8,175.71,146.3,2.05,17.73,27.17,742.9,1.44,54.6,8219.0,11.1,48.1,-105.53,-24.0,-36.0,95.81,-1.98,-0.02,-0.1,21.29,OVERHEATING
3871.0,175.69,146.4,2.04,17.58,27.18,743.0,1.42,54.6,8219.0,11.1,48.1,5.14,-6.0,-42.0,95.79,-1.99,-0.04,0.0,21.31,OVERHEATING
3872.9,175.67,146.6,2.05,17.67,27.24,743.5,1.46,54.6,8219.0,11.1,48.1,176.24,-12.0,-30.0,95.77,-1.98,0.0,0.5,21.32,OVERHEATING
3873.4,175.67,146.8,2.06,17.63,27.2,742.6,1.48,54.3,8219.0,11.1,48.1,93.74,0.0,-18.0,95.77,-1.98,0.02,0.1,21.35,OVERHEATING
3872.0,175.69,146.9,2.04,17.64,27.24,743.3,1.43,54.6,8219.0,11.1,48.1,46.27,12.0,-30.0,95.79,-1.99,-0.03,0.3,21.37,OVERHEATING
3870.4,175.71,147.1,2.04,17.65,27.17,743.2,1.53,55.0,8219.0,11.1,48.1,10.79,60.0,-30.0,95.71,-1.99,0.07,-0.4,21.39,OVERHEATING
4890.5,175.71,155.35,2.07,23.42,29.37,776.2,1.77,76.4,8685.0,30.4,71.8,-0.0,24.0,12.0,56.41,-1.71,-0.01,1.1,14.7,OVERHEATING
4893.8,175.71,155.35,2.08,23.31,29.43,775.2,1.8,76.4,8685.0,30.4,71.8,-0.0,0.0,12.0,56.41,-1.7,0.02,0.1,14.69,OVERHEATING
4892.9,175.71,155.35,2.08,23.46,29.39,774.7,1.77,75.9,8685.0,30.4,71.8,-0.0,-12.0,-6.0,56.51,-1.7,-0.01,0.4,14.7,OVERHEATING
4891.7,175.71,155.35,2.05,23.38,29.41,774.6,1.76,75.9,8685.0,30.4,71.8,-0.0,-54.0,-18.0,56.51,-1.73,-0.02,0.3,14.73,OVERHEATING
4894.5,175.71,155.35,2.07,23.36,29.41,775.4,1.84,76.7,8685.0,30.4,71.8,0.0,42.0,6.0,56.31,-1.71,0.06,-0.2,14.68,OVERHEATING
4893.4,175.71,155.35,2.07,23.38,29.36,776.2,1.79,76.6,8685.0,30.4,71.8,0.0,-12.0,0.0,56.31,-1.71,0.01,0.8,14.68,OVERHEATING
4894.6,175.71,155.35,2.07,23.35,29.36,776.3,1.81,76.5,8685.0,30.4,71.8,0.0,0.0,-6.0,56.31,-1.71,0.03,1.1,14.68,OVERHEATING
4893.9,175.71,155.35,2.05,23.35,29.33,774.9,1.77,76.3,8685.0,30.4,71.8,0.0,-42.0,-18.0,56.41,-1.73,-0.01,0.0,14.72,OVERHEATING
4892.6,175.71,155.35,2.07,23.38,29.41,774.7,1.78,76.1,8685.0,30.4,71.8,0.0,18.0,-6.0,56.41,-1.71,0.0,0.1,14.7,OVERHEATING
4892.5,175.71,155.35,2.09,23.34,29.29,774.0,1.81,76.3,8685.0,30.4,71.8,-0.0,18.0,6.0,56.41,-1.69,0.03,-0.9,14.68,OVERHEATING
4892.1,175.71,155.35,2.07,23.46,29.47,773.8,1.78,76.2,8685.0,30.4,71.8,-0.0,12.0,-6.0,56.41,-1.71,0.0,-1.0,14.7,OVERHEATING
4890.6,175.71,155.35,2.06,23.26,29.31,773.5,1.78,76.3,8685.0,30.4,71.8,-0.0,6.0,-6.0,56.41,-1.72,0.0,-1.4,14.71,OVERHEATING
4892.8,175.71,155.35,2.07,23.33,29.33,773.0,1.81,75.6,8685.0,30.4,71.8,-0.0,6.0,-6.0,56.51,-1.71,0.03,-0.8,14.71,OVERHEATING
4893.5,175.71,155.35,2.07,23.31,29.31,773.7,1.75,75.9,8685.0,30.4,71.8,-0.0,-12.0,-6.0,56.51,-1.71,-0.03,-0.6,14.71,OVERHEATING
4891.6,175.71,155.35,2.08,23.3,29.3,773.5,1.81,76.3,8685.0,30.4,71.8,-0.0,30.0,18.0,56.41,-1.7,0.03,-1.4,14.69,OVERHEATING
5206.5,175.71,155.35,2.14,25.58,29.28,789.3,1.89,82.6,9661.0,14.5,79.1,0.0,-30.0,-18.0,71.61,-2.17,0.0,-0.3,18.28,OVERHEATING
5208.6,175.71,155.35,2.18,25.48,29.41,788.8,1.93,82.6,9661.0,14.5,79.1,0.0,42.0,12.0,71.61,-2.13,0.04,-0.8,18.24,OVERHEATING
5208.7,175.71,155.35,2.17,25.62,29.38,788.7,1.92,82.8,9661.0,14.5,79.1,0.0,6.0,12.0,71.61,-2.14,0.03,-1.2,18.25,OVERHEATING
5208.8,175.71,155.35,2.16,25.46,29.29,789.3,1.95,82.8,9661.0,14.5,79.1,0.0,60.0,0.0,71.61,-2.15,0.06,-0.6,18.26,OVERHEATING
5210.0,175.71,155.35,2.16,25.59,29.31,789.4,1.89,83.0,9661.0,14.5,79.1,-0.0,-24.0,-6.0,71.61,-2.15,0.0,-0.8,18.26,OVERHEATING
5207.8,175.71,155.35,2.17,25.47,29.3,789.4,1.92,82.6,9661.0,14.5,79.1,-0.0,6.0,18.0,71.61,-2.14,0.03,-0.2,18.25,OVERHEATING
5203.9,175.71,155.35,2.17,25.41,29.3,790.6,1.89,83.1,9661.0,14.5,79.1,-0.0,0.0,6.0,71.61,-2.14,0.0,0.2,18.25,OVERHEATING
5206.7,175.71,155.35,2.14,25.44,29.41,790.7,1.88,83.0,9661.0,14.5,79.1,0.0,0.0,-6.0,71.61,-2.17,-0.01,0.5,18.28,OVERHEATING
5208.0,175.71,155.35,2.17,25.57,29.39,790.3,1.93,82.7,9661.0,14.5,79.1,0.0,24.0,12.0,71.61,-2.14,0.04,0.6,18.25,OVERHEATING
5205.9,175.71,155.35,2.14,25.52,29.38,789.8,1.92,82.4,9661.0,14.5,79.1,0.0,36.0,-12.0,71.71,-2.17,0.03,0.6,18.29,OVERHEATING
5206.6,175.71,155.35,2.16,25.48,29.34,790.6,1.9,83.0,9661.0,14.5,79.1,0.0,6.0,6.0,71.61,-2.15,0.01,0.4,18.26,OVERHEATING
5205.4,175.71,155.35,2.13,25.51,29.3,790.6,1.87,82.9,9661.0,14.5,79.1,0.0,-12.0,-6.0,71.61,-2.18,-0.02,0.5,18.29,OVERHEATING
5206.3,175.71,155.35,2.15,25.41,29.31,790.4,1.87,83.0,9661.0,14.5,79.1,0.0,-36.0,-18.0,71.61,-2.16,-0.02,0.2,18.27,OVERHEATING
5208.8,175.71,155.35,2.16,25.53,29.33,791.3,1.88,82.8,9661.0,14.5,79.1,0.0,-24.0,-6.0,71.61,-2.15,-0.01,1.4,18.26,OVERHEATING
5210.5,175.71,155.35,2.14,25.37,29.31,789.7,1.96,82.9,9661.0,14.5,79.1,0.0,6.0,-12.0,71.61,-2.17,0.07,-0.4,18.28,OVERHEATING
4072.3,175.71,155.35,1.87,21.33,31.4,749.9,1.52,58.6,4115.0,14.1,52.8,0.0,18.0,0.0,92.61,-2.22,0.0,0.9,22.04,OVERHEATING
4073.6,175.71,155.35,1.86,21.35,31.44,750.1,1.56,58.8,4115.0,14.1,52.8,0.0,30.0,-12.0,92.51,-2.23,0.04,0.7,22.04,OVERHEATING
4071.8,175.71,155.35,1.87,21.4,31.39,749.9,1.52,58.9,4115.0,14.1,52.8,0.0,6.0,-6.0,92.51,-2.22,0.0,0.4,22.03,OVERHEATING
4074.0,175.71,155.35,1.86,21.34,31.39,749.9,1.54,58.9,4115.0,14.1,52.8,0.0,54.0,0.0,92.51,-2.23,0.02,0.4,22.04,OVERHEATING
4074.9,175.71,160.0,1.86,21.42,31.45,750.0,1.52,59.1,4115.0,14.1,52.8,0.0,0.0,0.0,92.51,-2.23,0.0,0.1,22.66,OVERHEATING
4074.7,175.71,159.3,1.86,21.29,31.44,748.8,1.53,59.1,4115.0,14.1,52.8,0.0,-36.0,6.0,92.51,-2.23,0.01,-1.1,22.57,OVERHEATING
4076.1,175.71,158.7,1.86,21.36,31.45,749.1,1.57,59.3,4115.0,14.1,52.8,0.0,42.0,0.0,92.51,-2.22,0.05,-1.1,22.48,OVERHEATING
4075.3,179.7,158.1,1.87,21.36,31.37,748.7,1.55,58.6,4115.0,14.1,52.8,2396.92,30.0,0.0,96.6,-2.22,0.03,-0.3,22.84,OVERHEATING
4076.6,179.2,157.5,1.88,21.38,31.34,748.9,1.47,58.7,4115.0,14.1,52.8,2096.92,0.0,18.0,96.1,-2.21,-0.05,-0.3,22.69,OVERHEATING
4075.4,178.7,157.0,1.85,21.37,31.41,749.8,1.51,58.7,4115.0,14.1,52.8,1796.92,0.0,-6.0,95.6,-2.24,-0.01,0.6,22.6,OVERHEATING
4073.4,178.2,156.5,1.87,21.42,31.41,750.1,1.52,58.9,4115.0,14.1,52.8,1496.92,24.0,0.0,95.0,-2.22,0.0,0.6,22.45,OVERHEATING
4072.3,177.8,156.0,1.88,21.35,31.45,750.5,1.52,58.7,4115.0,14.1,52.8,1256.92,0.0,6.0,94.7,-2.21,0.0,1.3,22.34,OVERHEATING
4071.0,177.3,155.4,1.86,21.42,31.44,750.6,1.48,58.8,4115.0,14.1,52.8,956.92,-48.0,0.0,94.1,-2.23,-0.04,1.2,22.22,OVERHEATING
4074.2,176.9,154.9,1.88,21.31,31.36,750.4,1.52,58.7,4115.0,14.1,52.8,716.92,0.0,6.0,93.8,-2.21,0.0,1.2,22.1,OVERHEATING
4073.3,176.5,154.4,1.87,21.4,31.39,750.5,1.52,59.1,4115.0,14.1,52.8,476.92,-12.0,6.0,93.3,-2.22,0.0,0.6,21.99,OVERHEATING
4306.5,167.91,146.1,2.19,23.01,31.49,760.4,1.58,63.9,4683.0,5.5,58.3,-522.48,-12.0,-108.0,89.41,-2.12,-0.01,0.3,20.83,OVERHEATING
4313.0,167.83,146.7,2.16,23.01,31.49,761.0,1.59,63.5,4683.0,5.5,58.3,-358.87,24.0,-120.0,89.33,-2.15,0.0,1.5,20.93,OVERHEATING
4310.6,167.75,147.2,2.16,22.97,31.47,760.4,1.56,64.2,4683.0,5.5,58.3,-32.7,6.0,-96.0,89.15,-2.15,-0.03,-0.2,20.96,OVERHEATING
4310.8,167.69,147.7,2.13,23.05,31.53,760.4,1.62,63.7,4683.0,5.5,58.3,483.25,42.0,-114.0,89.19,-2.18,0.03,0.6,21.07,OVERHEATING
4312.2,167.68,148.3,2.13,22.91,31.4,760.1,1.55,63.8,4683.0,5.5,58.3,292.49,-30.0,-96.0,89.18,-2.18,-0.04,0.1,21.15,OVERHEATING
4312.7,167.75,148.8,2.11,22.95,31.4,760.1,1.59,64.0,4683.0,5.5,58.3,167.84,-12.0,-108.0,89.25,-2.2,0.0,-0.2,21.23,OVERHEATING
4313.9,167.8,149.3,2.09,23.02,31.46,759.7,1.59,64.2,4683.0,5.5,58.3,60.32,12.0,-90.0,89.2,-2.22,0.0,-0.9,21.3,OVERHEATING
4309.2,167.82,149.9,2.07,22.94,31.46,758.9,1.57,63.6,4683.0,5.5,58.3,-22.52,-12.0,-114.0,89.32,-2.24,-0.02,-0.7,21.43,OVERHEATING
4312.9,167.83,150.4,2.06,23.14,31.52,759.4,1.62,63.9,4683.0,5.5,58.3,-74.72,12.0,-114.0,89.33,-2.25,0.03,-0.7,21.5,OVERHEATING
4313.4,167.83,150.9,2.04,22.97,31.48,759.5,1.62,63.8,4683.0,5.5,58.3,-94.58,30.0,-102.0,89.33,-2.27,0.03,-0.5,21.59,OVERHEATING
4314.8,167.82,151.4,2.03,23.02,31.46,759.6,1.57,64.0,4683.0,5.5,58.3,-87.69,-18.0,-108.0,89.32,-2.28,-0.02,-0.7,21.65,OVERHEATING
4309.4,167.81,151.8,2.0,22.98,31.44,759.1,1.61,63.8,4683.0,5.5,58.3,-60.29,18.0,-114.0,89.31,-2.31,0.02,-0.9,21.74,OVERHEATING
4311.8,167.79,152.3,1.99,23.13,31.48,758.9,1.63,63.9,4683.0,5.5,58.3,-20.83,24.0,-102.0,89.29,-2.32,0.04,-1.2,21.82,OVERHEATING
4313.4,167.78,152.8,1.98,23.03,31.38,759.1,1.59,64.1,4683.0,5.5,58.3,20.98,18.0,-108.0,89.18,-2.33,0.0,-1.4,21.87,OVERHEATING
4315.0,167.78,153.3,1.99,22.98,31.35,759.1,1.58,64.3,4683.0,5.5,58.3,52.63,-24.0,-84.0,89.18,-2.32,-0.01,-1.7,21.93,OVERHEATING
3881.8,167.8,154.92,1.81,18.94,29.92,738.0,1.5,54.7,5157.0,29.8,48.3,0.0,54.0,-6.0,70.5,-1.87,0.04,-0.5,17.9,OVERHEATING
3882.2,167.8,154.92,1.83,18.84,29.89,738.6,1.46,55.0,5157.0,29.8,48.3,-0.0,-18.0,6.0,70.4,-1.85,0.0,-0.4,17.86,OVERHEATING
3881.3,167.8,154.92,1.81,18.83,29.94,738.1,1.47,54.8,5157.0,29.8,48.3,-0.0,48.0,0.0,70.5,-1.87,0.01,-0.6,17.9,OVERHEATING
3882.1,167.8,154.92,1.81,18.94,29.84,737.5,1.47,54.7,5157.0,29.8,48.3,-0.0,18.0,0.0,70.5,-1.87,0.01,-1.0,17.9,OVERHEATING
3886.6,167.8,154.92,1.81,18.89,30.01,739.2,1.46,54.9,5157.0,29.8,48.3,-0.0,-12.0,-6.0,70.4,-1.87,0.0,0.4,17.87,OVERHEATING
3883.6,167.8,154.92,1.83,18.91,29.96,739.0,1.48,54.8,5157.0,29.8,48.3,-0.0,18.0,6.0,70.5,-1.85,0.02,0.3,17.88,OVERHEATING
3883.1,167.8,154.92,1.82,19.0,29.97,739.3,1.48,54.8,5157.0,29.8,48.3,-0.0,36.0,-6.0,70.5,-1.86,0.02,0.6,17.89,OVERHEATING
3882.6,167.8,154.92,1.83,18.89,29.94,738.7,1.44,54.6,5157.0,29.8,48.3,0.0,-24.0,-6.0,70.5,-1.85,-0.02,0.4,17.88,OVERHEATING
3883.2,167.8,154.92,1.83,18.86,29.93,739.1,1.48,55.0,5157.0,29.8,48.3,0.0,12.0,6.0,70.4,-1.85,0.02,0.1,17.86,OVERHEATING
3884.7,167.8,154.92,1.82,18.96,29.88,739.4,1.46,54.8,5157.0,29.8,48.3,0.0,24.0,-6.0,70.5,-1.86,0.0,0.7,17.89,OVERHEATING
3884.5,167.8,154.92,1.83,18.89,29.93,739.8,1.44,55.2,5157.0,29.8,48.3,0.0,-18.0,-6.0,70.4,-1.84,-0.02,0.5,17.85,OVERHEATING
3880.7,167.8,154.92,1.8,18.91,29.96,739.5,1.44,54.9,5157.0,29.8,48.3,0.0,-36.0,-6.0,70.4,-1.88,-0.02,0.7,17.88,OVERHEATING
3881.1,167.8,154.92,1.84,18.89,29.92,739.1,1.43,54.7,5157.0,29.8,48.3,-0.0,-18.0,6.0,70.5,-1.84,-0.03,0.6,17.87,OVERHEATING
3879.6,167.8,154.92,1.83,18.84,29.9,738.2,1.5,54.9,5157.0,29.8,48.3,-0.0,18.0,12.0,70.4,-1.85,0.04,-0.6,17.86,OVERHEATING
3879.9,167.8,154.92,1.8,18.84,29.92,738.5,1.39,54.8,5157.0,29.8,48.3,-0.0,-48.0,-6.0,70.5,-1.88,-0.07,-0.2,17.91,OVERHEATING
3866.6,167.8,159.5,1.83,17.86,27.37,745.1,1.46,54.8,8001.0,6.8,48.0,0.0,-6.0,6.0,91.7,-2.28,0.0,0.7,23.19,OVERHEATING
3866.2,167.8,159.4,1.82,17.95,27.35,745.4,1.46,54.7,8001.0,6.8,48.0,0.0,6.0,12.0,91.8,-2.29,0.0,1.2,23.19,OVERHEATING
3867.9,167.8,159.2,1.82,17.93,27.47,744.6,1.45,54.5,8001.0,6.8,48.0,0.0,-48.0,6.0,91.8,-2.29,-0.01,0.7,23.18,OVERHEATING
3866.7,167.8,159.1,1.81,17.78,27.39,745.3,1.51,55.0,8001.0,6.8,48.0,0.0,36.0,6.0,91.7,-2.3,0.05,0.6,23.15,OVERHEATING
3865.3,167.8,159.0,1.81,17.87,27.33,744.3,1.44,54.3,8001.0,6.8,48.0,0.0,-42.0,-6.0,91.8,-2.3,-0.02,0.7,23.16,OVERHEATING
3866.1,167.8,159.0,1.82,17.94,27.43,745.2,1.48,54.9,8001.0,6.8,48.0,0.0,6.0,0.0,91.7,-2.29,0.02,0.6,23.13,OVERHEATING
